Dataset,method,Experiment,Accuracy
9_abalone,knn,24,0.3505 ± 0.0000
9_abalone,knn,25,0.3098 ± 0.0000
9_abalone,knn,26,0.2919 ± 0.0000
9_abalone,knn,27,0.2811 ± 0.0000
9_abalone,knn,28,0.2967 ± 0.0000
9_abalone,knn,29,0.3098 ± 0.0000
9_abalone,knn,30,0.3529 ± 0.0000
9_abalone,zero,1,0.2919 ± 0.0000
9_abalone,zero,2,0.3170 ± 0.0000
9_abalone,zero,3,0.3074 ± 0.0000
9_abalone,zero,4,0.3134 ± 0.0000
9_abalone,zero,5,0.3134 ± 0.0000
9_abalone,zero,6,0.3361 ± 0.0000
9_abalone,zero,7,0.2967 ± 0.0000
9_abalone,zero,8,0.3206 ± 0.0000
9_abalone,zero,9,0.2919 ± 0.0000
9_abalone,zero,10,0.3098 ± 0.0000
9_abalone,zero,11,0.3014 ± 0.0000
9_abalone,zero,12,0.3158 ± 0.0000
9_abalone,zero,13,0.2727 ± 0.0000
9_abalone,zero,14,0.2943 ± 0.0000
9_abalone,zero,15,0.3182 ± 0.0000
9_abalone,zero,16,0.3050 ± 0.0000
9_abalone,zero,17,0.3050 ± 0.0000
9_abalone,zero,18,0.3014 ± 0.0000
9_abalone,zero,19,0.3074 ± 0.0000
9_abalone,zero,20,0.2739 ± 0.0000
9_abalone,zero,21,0.3206 ± 0.0000
9_abalone,zero,22,0.3242 ± 0.0000
9_abalone,zero,23,0.3122 ± 0.0000
9_abalone,zero,24,0.3146 ± 0.0000
9_abalone,zero,25,0.3062 ± 0.0000
9_abalone,zero,26,0.2967 ± 0.0000
9_abalone,zero,27,0.2715 ± 0.0000
9_abalone,zero,28,0.2943 ± 0.0000
9_abalone,zero,29,0.3409 ± 0.0000
9_abalone,zero,30,0.3122 ± 0.0000
